External ID,Name,Product Type,Internal Reference,Barcode,Sales Price,Cost,Weight,Sales Description,categ_id,website_published,public_categ_ids
7502288018034,TARJETA DE PARA NAVIDAD REGALO NO ABRIR,Bienes,14111611,7502288018034,,,,,,TRUE,
7502288018041,TARJETA DE PARA NAVIDAD REGALO DORADO,Bienes,14111611,7502288018041,,,,,,TRUE,
7502288018058,TARJETA DE PARA NAVIDAD ESFERA DORADA,Bienes,14111611,7502288018058,,,,,,TRUE,
7502288018065,TARJETA DE PARA NAVIDAD CREE EN LA MAGIA,Bienes,14111611,7502288018065,,,,,,TRUE,
7502288018072,TARJETA DE PARA NAVIDAD ESFERAS COLGANTES,Bienes,14111611,7502288018072,,,,,,TRUE,
7502288018089,TARJETA DE PARA NAVIDAD HOJAS Y ESFERRAS,Bienes,14111611,7502288018089,,,,,,TRUE,
7502288018096,TARJETA DE PARA NAVIDAD VELAS,Bienes,14111611,7502288018096,,,,,,TRUE,
7502288018102,TARJETA DE PARA NAVIDAD MERRY XMAS,Bienes,14111611,7502288018102,,,,,,TRUE,
7502288018119,TARJETA DE PARA NAVIDAD BANER PINOS,Bienes,14111611,7502288018119,,,,,,TRUE,
7502288018126,TARJETA DE PARA NAVIDAD ESFERAS ROJAS,Bienes,14111611,7502288018126,,,,,,TRUE,
7502288018133,TARJETA DE PARA NAVIDAD POSTALES,Bienes,14111611,7502288018133,,,,,,TRUE,
7502288018140,TARJETA DE PARA NAVIDAD SANTA LLEGO,Bienes,14111611,7502288018140,,,,,,TRUE,
7502288018157,TARJETA DE PARA NAVIDAD RENOS,Bienes,14111611,7502288018157,,,,,,TRUE,
7502288018164,TARJETA DE PARA NAVIDAD RENO CARGANDO,Bienes,14111611,7502288018164,,,,,,TRUE,
7502288018171,TARJETA DE PARA NAVIDAD TENDEDERO,Bienes,14111611,7502288018171,,,,,,TRUE,
7502288018188,TARJETA DE PARA NAVIDAD MONO Y REGALO,Bienes,14111611,7502288018188,,,,,,TRUE,
7502288018195,TARJETA DE PARA NAVIDAD ROPA DUENDE,Bienes,14111611,7502288018195,,,,,,TRUE,
7502288018201,TARJETA DE PARA NAVIDAD VELAS COLORES,Bienes,14111611,7502288018201,,,,,,TRUE,
7502288018218,TARJETA DE PARA NAVIDAD OSO POLAR,Bienes,14111611,7502288018218,,,,,,TRUE,
7502288018225,TARJETA DE PARA NAVIDAD GALLETAS NAVIDEÃ‘AS,Bienes,14111611,7502288018225,,,,,,TRUE,
7502288018232,TARJETA DE PARA NAVIDAD FELIZ NAVIDAD,Bienes,14111611,7502288018232,,,,,,TRUE,
7502288018249,TARJETA DE PARA NAVIDAD MERRY CHISTMAS,Bienes,14111611,7502288018249,,,,,,TRUE,
7502288018256,TARJETA DE PARA VERTICALES FOQUITOS,Bienes,14111611,7502288018256,,,,,,TRUE,
7502288018263,TARJETA DE PARA VERTICAL FELICES FIESTAS,Bienes,14111611,7502288018263,,,,,,TRUE,
7502288018270,TARJETA DE PARA FELIZ NAVIDAD ESFERAS,Bienes,14111611,7502288018270,,,,,,TRUE,
7502288018287,TARJETA DE PARA VERTICAL FELIZ NAVIDAD HOJAS,Bienes,14111611,7502288018287,,,,,,TRUE,
7502288018294,TARJETA DE PARA FELIZ NAVIDAD NIEVE,Bienes,14111611,7502288018294,,,,,,TRUE,
7502288018300,TARJETA DE PARA VERTICAL VELAS,Bienes,14111611,7502288018300,,,,,,TRUE,
7502288018317,TARJETA DE PARA NAVIDAD BANER FELIZ NAVIDAD,Bienes,14111611,7502288018317,,,,,,TRUE,
7502288018324,TARJETA DE PARA VERTICAL SANTA,Bienes,14111611,7502288018324,,,,,,TRUE,
7502288018331,STICKER DEC PAPEL FELIZ NAVIDAD CARAMELO,Bienes,60121120,7502288018331,,,,,,TRUE,
7502288018348,STICKER DEC PAPEL SANTA Y AMIGOS,Bienes,60121120,7502288018348,,,,,,TRUE,
7502288018355,STICKER DEC PAPEL NO ABRIR HASTA NAVIDAD,Bienes,60121120,7502288018355,,,,,,TRUE,
7502288018362,STICKER DEC PAPEL GALLETAS NAVIDEÃ‘AS,Bienes,60121120,7502288018362,,,,,,TRUE,
7502288018379,STICKER DEC PAPEL SANTA EN NIEVE,Bienes,60121120,7502288018379,,,,,,TRUE,
7502288018386,STICKER DEC PAPEL NAVIDAD MERRY XMAS,Bienes,60121120,7502288018386,,,,,,TRUE,
7502288018393,STICKER DEC PAPEL CREE EN LA MAGIA DE NAVIDAD,Bienes,60121120,7502288018393,,,,,,TRUE,
7502288018409,PALOMERA MEDIANA NAVIDEÃ‘A CARAMELOS,Bienes,14111601,7502288018409,,,,,,TRUE,
7502288018416,PALOMERA MEDIANA NAVIDEÃ‘A SANTA LLEGO,Bienes,14111601,7502288018416,,,,,,TRUE,
7502288018492,ANTORCHA DE COLORES 25 CM,Bienes,25111903,7502288018492,,,,,,TRUE,
7502288018508,ANTORCHA DE LUZ ESTRELLAS 30CM,Bienes,12131604,7502288018508,,,,,,TRUE,
7502288018515,ANTORCHA DE LUZ LECES MORADO 30CM,Bienes,12131604,7502288018515,,,,,,TRUE,
7502288018522,ANTORCHA DE LUZ COCOS NIENE,Bienes,12131604,7502288018522,,,,,,TRUE,
7502288018539,ANTORCHA DE LUZ FELIZ NAVIDAD 30CM,Bienes,12131604,7502288018539,,,,,,TRUE,
7502288018546,ANTORCHA DE LUZ COCO DE COLORES 30CM,Bienes,12131604,7502288018546,,,,,,TRUE,
7502288018553,ANTORCHA DE LUZ PINOS DE ALEGRIA 30CM,Bienes,12131604,7502288018553,,,,,,TRUE,
7502288018560,ANTORCHA DE LUZ SANTA 30CM,Bienes,12131604,7502288018560,,,,,,TRUE,
7502288018621,GEL ANTIBACTERIAL,Bienes,53131626,7502288018621,,,,,,TRUE,
7502288018638,TOPPERS FELIZ NAVIDAD RENO 20 CM,Bienes,14111611,7502288018638,,,,,,TRUE,
7502288018645,TOPPERS FELIZ NAVIDAD REGALO 20 CM,Bienes,14111611,7502288018645,,,,,,TRUE,
7502288018652,TOPPERS FELIZ NAVIDAD HOHOHO 20 CM,Bienes,14111611,7502288018652,,,,,,TRUE,
7502288018669,TOPPERS MERRY CRISMAS 20 CM,Bienes,14111611,7502288018669,,,,,,TRUE,
7502288018676,TOPPERS FELIZ NAVIDAD COCO 20 CM,Bienes,14111611,7502288018676,,,,,,TRUE,
7502288018683,TOPPERS MERRY CRISMAS RUEDA 20 CM,Bienes,14111611,7502288018683,,,,,,TRUE,
7502288018690,TOPPERS FELIZ NAVIDAD PINO 20 CM,Bienes,14111611,7502288018690,,,,,,TRUE,
7502288018706,TOPPERS FELIZ NAVIDAD RENO 18 CM,Bienes,14111611,7502288018706,,,,,,TRUE,
7502288018713,TOPPERS FELIZ NAVIDAD REGALO 18 CM,Bienes,14111611,7502288018713,,,,,,TRUE,
7502288018720,TOPPERS FELIZ NAVIDAD HOHOHO 18 CM,Bienes,14111611,7502288018720,,,,,,TRUE,
7502288018737,TOPPERS MERRY CRISMAS 18 CM,Bienes,14111611,7502288018737,,,,,,TRUE,
7502288018744,TOPPERS FELIZ NAVIDAD COCO 18 CM,Bienes,14111611,7502288018744,,,,,,TRUE,
7502288018751,TOPPERS MERRY CRISMAS RUEDA 18 CM,Bienes,14111611,7502288018751,,,,,,TRUE,
7502288018768,TOPPERS FELIZ NAVIDAD PINO 18 CM,Bienes,14111611,7502288018768,,,,,,TRUE,
7502288018775,TAZA DECORADA NAVIDAD PINOS,Bienes,52152101,7502288018775,,,,,,TRUE,
7502288018782,TAZA DECORADA NAVIDAD ESFERAS,Bienes,52152101,7502288018782,,,,,,TRUE,
7502288018799,TAZA DECORADA NAVIDAD BOTAS,Bienes,52152101,7502288018799,,,,,,TRUE,
7502288018805,TAZA DECORADA NAVIDAD RENO GUITARRA,Bienes,52152101,7502288018805,,,,,,TRUE,
7502288018812,TAZA DECORADA NAVIDAD RENO FELIZ,Bienes,52152101,7502288018812,,,,,,TRUE,
7502288018829,TAZA DECORADA SANTA Y AMIGOS,Bienes,52152101,7502288018829,,,,,,TRUE,
7502288018836,TAZA DECORADA NAVIDAD SANTA FELIZ,Bienes,52152101,7502288018836,,,,,,TRUE,
7502288018843,TAZA DECORADA NAVIDAD SANTA BARBAS,Bienes,52152101,7502288018843,,,,,,TRUE,
7502288018850,TAZA DECORADA FELIZ NAVIDAD,Bienes,52152101,7502288018850,,,,,,TRUE,
7502288018867,TAZA DECORADA NAVIDAD MONO NIEVE,Bienes,52152101,7502288018867,,,,,,TRUE,
7502288018874,TAZA DECORADA TIEMPO DE DISFRUTAR,Bienes,52152101,7502288018874,,,,,,TRUE,
7502288018881,TAZA DECORADA NAVIDA SANTA,Bienes,52152101,7502288018881,,,,,,TRUE,
7502288018898,TAZA DECORADA AÃ‘O MARAVILLOSO,Bienes,52152101,7502288018898,,,,,,TRUE,
7502288018904,TAZA DECORADA SANTA REGALOS,Bienes,52152101,7502288018904,,,,,,TRUE,
7502288018911,TAZA DECORADA BUENAS NOCHES,Bienes,52152101,7502288018911,,,,,,TRUE,
7502288018928,TAZA DECORADA SANTA ROCK,Bienes,52152101,7502288018928,,,,,,TRUE,
7502288018935,TAZA DECORADA FELIZ NAVIDAD,Bienes,52152101,7502288018935,,,,,,TRUE,
7502288019017,TAZA DECORADA NAVIDAD REGALO,Bienes,52152101,7502288019017,,,,,,TRUE,
7502288019130,TOPPERS CUMPLE 18 CM,Bienes,14111611,7502288019130,,,,,,TRUE,
7502288019147,TOPPERS FELIZ CUMPLE APROX. 12 CM,Bienes,14111611,7502288019147,,,,,,TRUE,
7502288019154,TARJETA CIRCULAR NOCHE BUENAS,Bienes,14111611,7502288019154,,,,,,TRUE,
7502288019161,TARJETA CIRCULAR DUENDE,Bienes,14111611,7502288019161,,,,,,TRUE,
7502288019178,TARJETA CIRCULAR SANTA,Bienes,14111611,7502288019178,,,,,,TRUE,
7502288019185,TARJETA CIRCULAR CARAMELO,Bienes,14111611,7502288019185,,,,,,TRUE,
7502288019192,TARJETA CIRCULAR RENO,Bienes,14111611,7502288019192,,,,,,TRUE,
7502288019208,TARJETA CIRCULAR NO ABRIR,Bienes,14111611,7502288019208,,,,,,TRUE,
7502288019215,TARJETA CIRCULAR FELIZ NAVIDAD,Bienes,14111611,7502288019215,,,,,,TRUE,
7502288019222,TARJETA CIRCULAR MONO DE NIEVE,Bienes,14111611,7502288019222,,,,,,TRUE,
7502288019239,TARJETA CIRCULAR MERRY CHRISTMAS,Bienes,14111611,7502288019239,,,,,,TRUE,
7502288019246,TARJETA CIRCULAR HELLY JOLLY,Bienes,14111611,7502288019246,,,,,,TRUE,
7502288019253,TARJETA CIRCULAR FALA LALA,Bienes,14111611,7502288019253,,,,,,TRUE,
7502288019260,TARJETA CIRCULAR DUENDE,Bienes,14111611,7502288019260,,,,,,TRUE,
7502288019277,TARJETA CIRCULAR HO HO HO,Bienes,14111611,7502288019277,,,,,,TRUE,
7502288019284,TARJETA CIRCULAR ESFERAS COLORES,Bienes,14111611,7502288019284,,,,,,TRUE,
7502288019291,TARJETA CIRCULAR MERRY Y BRIGHT,Bienes,14111611,7502288019291,,,,,,TRUE,
7502288019307,TARJETA CIRCULAR PINO,Bienes,14111611,7502288019307,,,,,,TRUE,
7502288019314,TARJETA CIRCULAR MERRY CRISTMAN,Bienes,14111611,7502288019314,,,,,,TRUE,
7502288019321,TARJETA CIRCULAR BANNER HOJAS,Bienes,14111611,7502288019321,,,,,,TRUE,
7502288019338,TARJETA CIRCULAR JINGLE BELLS,Bienes,14111611,7502288019338,,,,,,TRUE,
7502288019345,TARJETA CIRCULAR TRINEO,Bienes,14111611,7502288019345,,,,,,TRUE,
7502288019352,TARJETA CIRCULAR SUETER,Bienes,14111611,7502288019352,,,,,,TRUE,
7502288019369,TARJETA CIRCULAR REGALOS,Bienes,14111611,7502288019369,,,,,,TRUE,
7502288019376,TARJETA CIRCULAR MERRY,Bienes,14111611,7502288019376,,,,,,TRUE,
7502288019383,TARJETA CIRCULAR TENDEDERO FOCOS,Bienes,14111611,7502288019383,,,,,,TRUE,
7502288019390,TARJETA CIRCULAR SANTA HO HO HO,Bienes,14111611,7502288019390,,,,,,TRUE,
7502288019413,STICKER PARA REGALO SANTA,Bienes,60121120,7502288019413,,,,,,TRUE,
7502288019420,STICKER PARA REGALO ESFERAS,Bienes,60121120,7502288019420,,,,,,TRUE,
7502288019437,STICKER PARA REGALO DUENDE,Bienes,60121120,7502288019437,,,,,,TRUE,
7502288019444,STICKER PARA REGALO NO ABRIR,Bienes,60121120,7502288019444,,,,,,TRUE,
7502288019451,STICKER PARA REGALO ESFERAS ROSAS,Bienes,60121120,7502288019451,,,,,,TRUE,
7502288019468,STICKER PARA REGALO NAVIDAD,Bienes,60121120,7502288019468,,,,,,TRUE,
7502288019475,STICKE PARA REGALO MERRY XMAS,Bienes,60121120,7502288019475,,,,,,TRUE,
7502288019482,STICKER PARA REGALO MERRY CHRISTMAS,Bienes,60121120,7502288019482,,,,,,TRUE,
7502288019499,STICKER PARA REGALO HO HO HO,Bienes,60121120,7502288019499,,,,,,TRUE,
7502288019505,STICKER DEC PAPEL SANTA,Bienes,60121012,7502288019505,,,,,,TRUE,
7502288019512,STICKER DEC PAPEL CORONA,Bienes,60121012,7502288019512,,,,,,TRUE,
7502288019529,STICKER DEC PAPEL ESFERAS,Bienes,60121012,7502288019529,,,,,,TRUE,
7502288019536,STICKER DEC PAPEL BOTITAS DUENDE,Bienes,60121012,7502288019536,,,,,,TRUE,
7502288019543,STICKER DEC PAPEL GORRITO,Bienes,60121012,7502288019543,,,,,,TRUE,
7502288019550,STICKER DEC PAPEL NO ABRIR,Bienes,60121012,7502288019550,,,,,,TRUE,
7502288019567,STICKER DEC PAPEL ESFERAS ROSAS,Bienes,60121012,7502288019567,,,,,,TRUE,
7502288019574,STICKER DEC PAPEL MERRY XMAS COLORES,Bienes,60121012,7502288019574,,,,,,TRUE,
7502288019581,STICKER DEC PAPEL MERRY XMAS REGALOS,Bienes,60121012,7502288019581,,,,,,TRUE,
7502288019598,STICKER DEC PAPEL REGALO RENITO,Bienes,60121012,7502288019598,,,,,,TRUE,
7502288019604,CALCAMONIA REDONDA SANTA GUIÃ‘O,Bienes,60121012,7502288019604,,,,,,TRUE,
7502288019611,CALCAMONIA REDONDA RENO,Bienes,60121012,7502288019611,,,,,,TRUE,
7502288019628,CALCAMONIA REDONDASANTA,Bienes,60121012,7502288019628,,,,,,TRUE,
7502288019635,CALCAMONIA REDONDA PINO FELIZ NAVIDAD,Bienes,60121012,7502288019635,,,,,,TRUE,
7502288019642,CALCAMONIA REDONDA PINO TEXTO,Bienes,60121012,7502288019642,,,,,,TRUE,
7502288019659,CALCAMONIA REDONDA SUETER NAVIDEÃ‘O,Bienes,60121012,7502288019659,,,,,,TRUE,
7502288019666,CALCAMONIA REDONDA NO ABRIR HASTA NAVIDAD,Bienes,60121012,7502288019666,,,,,,TRUE,
7502288019673,CALCAMONIA REDONDA REGALO,Bienes,60121012,7502288019673,,,,,,TRUE,
7502288019680,CALCAMONIA REDONDA MERRY CHRISTMAS,Bienes,60121012,7502288019680,,,,,,TRUE,
7502288019697,CALCAMONIA REDONDA MERRY CHRISTMAS RENO,Bienes,60121012,7502288019697,,,,,,TRUE,
7502288019703,CALCAMONIA REDONDA CORONA NAVIDEÃ‘A,Bienes,60121012,7502288019703,,,,,,TRUE,
7502288019710,SOBRE DECO GRANDE SANTA,Bienes,14111601,7502288019710,,,,,,TRUE,
7502288019727,SOBRE DECO GRANDE ESFERAS,Bienes,14111601,7502288019727,,,,,,TRUE,
7502288019734,SOBRE DECO GRANDE HO HO HO,Bienes,14111601,7502288019734,,,,,,TRUE,
7502288019741,SOBRE DECO GRANDE NO ABRIR HASTA NAVIDAD,Bienes,14111601,7502288019741,,,,,,TRUE,
7502288019758,SOBRE DECO GRANDE SANTA HO HO HO,Bienes,14111601,7502288019758,,,,,,TRUE,
7502288019765,SOBRE DECO GRANDE ESFERAS ROSAS,Bienes,14111601,7502288019765,,,,,,TRUE,
7502288019772,SOBRE DECO GRANDE MERRY XMAS,Bienes,14111601,7502288019772,,,,,,TRUE,
7502288019789,SOBRE DECO GRANDE MERRY XMAS GORRITO,Bienes,14111601,7502288019789,,,,,,TRUE,
7502288019796,SOBRE DECO GRANDE HOLLY JOLLY,Bienes,14111601,7502288019796,,,,,,TRUE,
7502288019802,SOBRE DECO GRANDE REGALOS,Bienes,14111601,7502288019802,,,,,,TRUE,
7502288019819,SOBRE DECO GRANDE MERRY CHRISTMAS,Bienes,14111601,7502288019819,,,,,,TRUE,
7502288019826,SOBRE DECO GRANDE MERRY X MAS SUETER,Bienes,14111601,7502288019826,,,,,,TRUE,
7502288019833,SOBRE DECO GRANDE MERRY CHRISTMAS GORRO,Bienes,14111601,7502288019833,,,,,,TRUE,
7502288019840,SOBRE DECO GRANDE JINGLE BELLS,Bienes,14111601,7502288019840,,,,,,TRUE,
7502288019857,SOBRE DECO GRANDE SANTA Y RENO,Bienes,14111601,7502288019857,,,,,,TRUE,
7502288019864,BOLSA POCKET GRANDE NAVIDEÃ‘A,Bienes,14111601,7502288019864,,,,,,TRUE,
7502288019888,TAZA DECORADA HALLOWEEN,Bienes,52152101,7502288019888,,,,,,TRUE,
7502288019895,TAZA DECORADA NAVIDEÃ‘A,Bienes,52152101,7502288019895,,,,,,TRUE,
7502288019901,TAZA DECORADA AMOR,Bienes,52152101,7502288019901,,,,,,TRUE,
7502288019918,STICKER PARA REGALO AMOR CARITAS,Bienes,14111601,7502288019918,,,,,,TRUE,
7502288019925,STICKER PARA REGALO AMOR CORAZONES,Bienes,14111601,7502288019925,,,,,,TRUE,
7502288019932,STICKER PARA REGALO AMOR CORAZONCITOS,Bienes,14111601,7502288019932,,,,,,TRUE,
7502288019949,STICKER PARA REGALO AMOR CORAZON BLANCO,Bienes,14111601,7502288019949,,,,,,TRUE,
7502288019956,STICKER PARA REGALO AMOR PANDA,Bienes,14111601,7502288019956,,,,,,TRUE,
7502288019963,STICKER PARA REGALO AMOR CORAZONES ROJOS,Bienes,14111601,7502288019963,,,,,,TRUE,
7502288019970,STICKE PARA REGALO AMOR 3 CORAZONES,Bienes,14111601,7502288019970,,,,,,TRUE,
7502288019987,STICKER PARA REGALO AMOR CORAZON ROJO,Bienes,14111601,7502288019987,,,,,,TRUE,
7502295700007,PAPEL KRAF 100 GRMS,Bienes,14122102,7502295700007,,,,,,TRUE,
7502295700021,EXHIBIDOR CON  VELA 10 CM,Bienes,25111903,7502295700021,,,,,,TRUE,
7502295700038,ETIQUETA DE AGUA SOLTERA,Bienes,14111601,7502295700038,,,,,,TRUE,
7502295700045,VELA 15 CM FELIZ AÃ‘O VARIADO,Bienes,25111903,7502295700045,,,,,,TRUE,
7502295700052,VELA 15 CM FELIZ AÃ‘O FONDO BLANCO,Bienes,25111903,7502295700052,,,,,,TRUE,
7502295700069,VELA 15 CM HAPPY NEW YEAR,Bienes,25111903,7502295700069,,,,,,TRUE,
7502295700076,VELA 15 CM FELIZ AÃ‘O NUEVO ESTRELLAS,Bienes,25111903,7502295700076,,,,,,TRUE,
7502295700083,VELA 10 CM,Bienes,25111903,7502295700083,,,,,,TRUE,
7502295700090,VELA 10 CM AÃ‘O NUEVO COLORES,Bienes,10217412,7502295700090,,,,,,TRUE,
7502295700113,VELA 10 CM HAPPY NEW YEAR ESTRELLAS,Bienes,25111903,7502295700113,,,,,,TRUE,
7502295700120,SOBRE ECONOMICO DORADO C/100 PZAS,Bienes,14111601,7502295700120,,,,,,TRUE,
7502295700137,VELA 10 CM FELIZ AÃ‘O NUEVO VARIADO,Bienes,25111903,7502295700137,,,,,,TRUE,
7502295700144,VELA 10 CM FELIZ AÃ‘O FONDO BLANCO,Bienes,25111903,7502295700144,,,,,,TRUE,
7502295700151,VELA 5 CM DECORADA,Bienes,25111903,7502295700151,,,,,,TRUE,
7502295700182,TARJETA DE PARA AMOR Y AMISTAD,Bienes,14111611,7502295700182,,,,,,TRUE,
7502295700199,TARJETA DE PARA MARCO FLORES,Bienes,14111611,7502295700199,,,,,,TRUE,
7502295700205,TARJETA DE PARA LIRIOS,Bienes,14111611,7502295700205,,,,,,TRUE,
7502295700212,TARJETA DE PARA ORQUIDIAS,Bienes,14111611,7502295700212,,,,,,TRUE,
7502295700229,TARJETA DE PARA MARCO DE ROSAS,Bienes,14111611,7502295700229,,,,,,TRUE,
7502295700236,TARJETA DE PARA ROSAS ROSAS,Bienes,14111611,7502295700236,,,,,,TRUE,
7502295700243,TARJETA DE PARA RAMO DE ROSAS,Bienes,14111611,7502295700243,,,,,,TRUE,
7502295700250,TARJETA DE PARA 2 ROSAS,Bienes,14111611,7502295700250,,,,,,TRUE,
7502295700267,TARJETA DE PARA ROSAS ROJAS,Bienes,14111611,7502295700267,,,,,,TRUE,
7502295700274,TARJETA DE PARA BOTONES DE COLORES,Bienes,14111611,7502295700274,,,,,,TRUE,
7502295700281,TARJETA DE PARA MARGARITA,Bienes,14111611,7502295700281,,,,,,TRUE,
7502295700298,MARGARITAS MELON,Bienes,14111611,7502295700298,,,,,,TRUE,
7502295700304,TARJETA DE PARA 3 BOTONES,Bienes,14111611,7502295700304,,,,,,TRUE,
7502295700311,TARJETA DE PARA FLORES COLORES,Bienes,14111611,7502295700311,,,,,,TRUE,
7502295700328,TARJETA DE PARA LIRIOS AMARILLOS,Bienes,14111611,7502295700328,,,,,,TRUE,
7502295700335,TARJETA CIRCULAR TE AMO,Bienes,14111611,7502295700335,,,,,,TRUE,
7502295700342,TARJETA CIRCULAR TU ME HACES FELIZ,Bienes,14111611,7502295700342,,,,,,TRUE,
7502295700359,TARJETA CIRCULAR FELIZ DIA MI CORAZON,Bienes,14111611,7502295700359,,,,,,TRUE,
7502295700366,TARJETA CIRCULAR TU Y YO,Bienes,14111611,7502295700366,,,,,,TRUE,
7502295700373,TARJETA CIRCULAR TE QUIERO MUCHO,Bienes,14111611,7502295700373,,,,,,TRUE,
7502295700380,TARJETA CIRCULAR ERES EL AMOR DE MI VIDA,Bienes,14111611,7502295700380,,,,,,TRUE,
7502295700397,TARJETA CIRCULAR CORAZON ROSA,Bienes,14111611,7502295700397,,,,,,TRUE,
7502295700403,TARJETA CIRCULAR TE QUIERO,Bienes,14111611,7502295700403,,,,,,TRUE,
7502295700410,TARJETA CIRCULAR TE AMO TOXIC,Bienes,14111611,7502295700410,,,,,,TRUE,
7502295700427,TARJETA CIRCULAR TE AMO UN,Bienes,14111611,7502295700427,,,,,,TRUE,
7502295700434,TARJETA CIRCULAR CARITA,Bienes,14111611,7502295700434,,,,,,TRUE,
7502295700441,TARJETA CIRCULAR TE AMO,Bienes,14111611,7502295700441,,,,,,TRUE,
7502295700458,TARJETA CIRCULAR PAREJA,Bienes,14111611,7502295700458,,,,,,TRUE,
7502295700465,TARJETA CIRCULAR TE AMO,Bienes,14111611,7502295700465,,,,,,TRUE,
7502295700472,TARJETA CIRCULAR FELIZ DIA,Bienes,14111611,7502295700472,,,,,,TRUE,
7502295700489,PALOMERA MEDIANA CORAZONCITOS,Bienes,14111601,7502295700489,,,,,,TRUE,
7502295700496,PALOMERA MEDIANA FELIZ DIA,Bienes,14111601,7502295700496,,,,,,TRUE,
7502295700502,PALOMERA MEDIANA CORAZONES,Bienes,14111601,7502295700502,,,,,,TRUE,
7502295700519,STICKER CORAZON TE QUIERO MUCHO,Bienes,60121120,7502295700519,,,,,,TRUE,
7502295700526,STICKER CORAZON ERES EL AMOR DE MI VIDA,Bienes,60121120,7502295700526,,,,,,TRUE,
7502295700533,STICKER CORAZON TE AMARE MUCHO,Bienes,60121120,7502295700533,,,,,,TRUE,
7502295700540,STICKER CORAZON TE AMO MI TOXIC,Bienes,60121120,7502295700540,,,,,,TRUE,
7502295700557,STICKER CORAZON AMO CADA MOMENTO,Bienes,60121120,7502295700557,,,,,,TRUE,
7502295700564,STICKER CORAZON AMO TODO TODO DE TI,Bienes,60121120,7502295700564,,,,,,TRUE,
7502295700571,STICKER CORAZON ERES MI VALENTIN,Bienes,60121120,7502295700571,,,,,,TRUE,
7502295700588,STICKER CORAZON AMOR,Bienes,60121120,7502295700588,,,,,,TRUE,
7502295700595,STICKER CORAZON ABRAZOS,Bienes,60121120,7502295700595,,,,,,TRUE,
7502295700601,STICKER CORAZON ERES MI CRUSH,Bienes,60121120,7502295700601,,,,,,TRUE,
7502295700618,STICKER CORAZON TU ME HACES FELIZ,Bienes,60121120,7502295700618,,,,,,TRUE,
7502295700625,STICKER CIRC. PAPEL FELIZ DIA,Bienes,60121120,7502295700625,,,,,,TRUE,
7502295700632,STICKER CIRC. PAPEL PANDA CORAZON,Bienes,60121120,7502295700632,,,,,,TRUE,
7502295700649,STICKER CIRC. PAPEL SAN VALENTIN,Bienes,60121120,7502295700649,,,,,,TRUE,
7502295700656,TARJETA DE REGALO TE AMARE MUCHO,Bienes,14111611,7502295700656,,,,,,TRUE,
7502295700663,TARJETA DE REGALO TE QUIERO MUCHO,Bienes,14111601,7502295700663,,,,,,TRUE,
7502295700670,TARJETA DE REGALO ERES EL AMOR DE MI VIDA,Bienes,14111611,7502295700670,,,,,,TRUE,
7502295700687,TARJETA DE REGALO HECHO CON AMOR,Bienes,14111611,7502295700687,,,,,,TRUE,
7502295700694,TARJETA DE REGALO TE AMO TOXIC,Bienes,14111601,7502295700694,,,,,,TRUE,
7502295700700,TARJETA DE REGALO PAREJA,Bienes,14111611,7502295700700,,,,,,TRUE,
7502295700717,TARJETA DE REGALO AMOR ATU LADO,Bienes,14111611,7502295700717,,,,,,TRUE,
7502295700724,TARJETA DE REGALO AMO TODO TODO DE TI,Bienes,14111611,7502295700724,,,,,,TRUE,
7502295700731,TARJETA DE REGALO FELIZ DIA,Bienes,14111611,7502295700731,,,,,,TRUE,
7502295700748,TARJETA DE REGALO AMISTAD,Bienes,14111611,7502295700748,,,,,,TRUE,
7502295700755,TARJETA DE REGALO FELIZ DIA CORAZONES,Bienes,14111611,7502295700755,,,,,,TRUE,
7502295700762,TARJETA DE REGALO CORAZONES,Bienes,14111611,7502295700762,,,,,,TRUE,
7502295700779,TARJETA DE REGALO CORAZON ROSA,Bienes,14111611,7502295700779,,,,,,TRUE,
7502295700786,TARJETA DE REGALO AMOR ES LO QUE IMPORTA,Bienes,14111611,7502295700786,,,,,,TRUE,
7502295700793,TARJETA DE REGALO ESPACIO,Bienes,14111611,7502295700793,,,,,,TRUE,
7502295700809,"	TARJETA DE REGALO PANDA CORAZON",Bienes,14111611,7502295700809,,,,,,TRUE,
7502295700816,TARJETA DE REGALO ERES MI VALENTIN,Bienes,14111611,7502295700816,,,,,,TRUE,
7502295700823,TARJETA DE REGALO TE QUIERO MUCHO,Bienes,14111611,7502295700823,,,,,,TRUE,
7502295700830,TARJETA DE REGALO AMOR AMOR,Bienes,14111611,7502295700830,,,,,,TRUE,
7502295700847,TARJETA DE REGALO FELIZ,Bienes,14111611,7502295700847,,,,,,TRUE,
7502295700854,TARJETA DE REGALO AMOR,Bienes,14111611,7502295700854,,,,,,TRUE,
7502295700861,TARJETA DE REGALO TE QUIERO,Bienes,14111611,7502295700861,,,,,,TRUE,
7502295700878,TARJETA DE REJALO ERES MI CRUSH,Bienes,14111611,7502295700878,,,,,,TRUE,
7502295700885,TARJETA DE REGALO FRANJAS TEXTO,Bienes,14111611,7502295700885,,,,,,TRUE,
7502295700922,TARJETA DE PARA FELIZ CUMPLE AÃ‘OS A TI,Bienes,14111611,7502295700922,,,,,,TRUE,
7502295700939,TARJETA DE PARA PASTEL COLORES,Bienes,14111611,7502295700939,,,,,,TRUE,
7502295700946,TARJETA DE PARA BANNER FELICIDADES,Bienes,14111611,7502295700946,,,,,,TRUE,
